30446,14830
30295,17364
29986,17288
30070,13906
29839,11816
30492,17463
30903,11622
30795,17563
30324,17188
29689,16938
32817,16098
30061,19627
30056,21609
30190,15147
39398,15622
37986,23686
46294,22809
41397,21346
36776,21265
36606,21049
35919,16217
35881,14489
35756,14590
36124,14472
35591,14938
36431,20950
38363,20176
34602,16696
34414,12891
34060,12530
34228,13460
34529,16459
34185,16272
39054,12598
34138,12483
34749,12466
34448,12622
35562,19961
34975,19580
33779,19690
34192,12951
34262,19568
34720,19522
34095,13305
35157,17373
33696,13008
34076,20077
33832,19658
34482,13745
34004,12716
35387,15199
33752,13984
34278,19108
34688,20862
34148,18048
33548,18367
33908,20877
34937,20120
33515,17879
42572,16917
39978,21826
36732,20868
37782,21185
35279,15246
35295,15203
36099,15744
34496,14723
34761,14385
34064,14436
36923,14454
34166,19854
33341,18933
33552,19126
34889,13633
32585,20034
32721,13905
32515,13362
33290,14351
33177,13436
32502,19163
32804,18733
32758,15385
32565,18654
35444,18903
33345,17844
33674,13810
35060,16901
33153,17807
33737,18868
38866,21062
33022,18500
34772,13163
34389,16548
33512,11703
34855,11683
35130,14818
32564,12199
33898,13546
32979,18912
32562,16379
35406,19964
36116,12892
33484,19322
32427,19006
33606,15541
32380,19399
32511,11679
34003,19193
32755,18255
33147,19220
33107,15885
32482,15427
32788,13522
33254,13257
38873,19155
32020,19038
32137,12486
33554,18543
33550,12777
34241,19018
32594,17004
32449,18787
32726,15128
32678,15318
32723,15512
33195,15286
32134,15003
32581,17720
31452,14624
32468,14377
32225,15036
31992,14966
31818,16331
33872,15154
32904,18653
32098,17797
31084,12084
31352,12894
31842,11848
32550,14024
31200,11338
31926,14508
31851,13278
31909,15067
31713,13885
31592,11659
31867,13775
31392,12388
31918,12492
33246,13446
32586,12866
31603,13703
32221,12506
31172,13728
31979,12181
31020,12883
33042,14673
31351,13514
31044,12000
30968,13274
31292,27527
49950,19577
38036,15661
33732,15453
33721,12079
32821,14148
32750,11994
36933,11281
31573,12610
31799,11299
31412,11586
31699,14968
31269,11322
30925,12900
31512,12157
30939,13846
31937,13363
31550,13209
51482,20004
37957,13993
33715,28284
33629,13437
32752,26871
32166,13070
31477,12652
31888,12949
30745,12161
32326,13046
32585,15973
31359,15197
31888,13006
34181,16060
35903,14717
35616,14659
33098,19876
41848,21655
36811,12871
32604,15175
34039,15294
67816,11239
31385,17106
31838,16341
31292,16121
32331,17387
32445,17055
31722,11629
32047,16711
34518,16603
31836,11443
32647,11825
31724,16227
31199,16212
32143,21041
33874,13511
32240,18770
31867,16227
30952,16458
32569,19589
31291,18027
32643,17568
39747,15878
35425,16052
31125,12185
33641,12511
33790,18445
31780,17877
32535,19032
32844,18433
31793,18655
33625,26595
39542,17296
33661,16348
31799,15366
33172,15819
33449,14707
30620,14460
32313,16459
37382,17618
33266,14125
33052,20432
32739,14695
31540,12426
31602,11888
35918,18300
31317,15116
31573,18664
41856,13150
34568,17449
32736,20041
32919,16858
31631,19081
31872,18132
31537,15809
32501,11585
30864,15866
32570,17829
31390,18436
31527,18370
31797,12041
32033,19640
34826,17993
31713,14027
31577,17934
32136,18387
31427,18299
31482,17106
31150,17910
31320,19983
33303,19153
31774,18431
31779,18098
31103,12668
30861,12965
32051,13604
37473,17417
32280,13552
31517,12995
31987,12345
31896,11983
31180,11650
33418,14753
32568,12312
32502,12851
33694,17224
32141,16662
33102,16466
31368,19222
33642,18766
32661,15894
31019,15888
32367,12330
32291,13062
31948,18291
31481,19385
31634,18419
31184,18012
31743,18256
31571,18721
32193,13012
31861,13097
32199,13239
30935,12957
31884,13319
31803,14202
31057,17151
31934,12964
32471,16705
34040,25061
36033,13864
31174,18642
32508,14793
31675,18844
31688,18967
32142,18596
32661,13059
31231,13536
31758,13065
32302,13779
33619,18604
33423,19339
31679,12527
31516,17302
34893,13170
31993,12693
31033,14540
32920,14860
32201,11859
32493,17656
32317,16274
32053,13369
32700,12721
38452,13453
32419,16284
33043,17271
32063,16628
48315,29296
38323,24884
35412,25387
33915,15166
37380,14613
34344,12159
33598,12328
32757,13316
33178,14327
32934,19750
33032,16238
32715,19431
39621,23367
35796,17453
33295,13447
33320,18976
34405,19337
33108,17675
33257,13641
33128,18886
33893,18970
33216,18972
32412,19315
32231,19513
32479,12488
32506,15029
32878,15173
32526,14857
32636,15184
32711,15328
32645,14964
33297,15260
32736,15269
32589,14879
33704,15507
32620,18652
32583,16881
46678,26062
36437,20076
33882,18252
33563,13071
33590,18773
33586,18204
33655,14269
36857,21357
32210,18701
32540,15779
32139,14919
32938,15291
31914,14738
31697,18389
33408,14470
31766,12431
33504,15546
35978,16723
33589,14907
32547,14401
32482,12804
34522,12370
32615,12366
33823,26112
34046,16453
32152,16090
32826,20483
31868,17893
31535,16879
32251,11794
32764,18980
31493,14092
31413,13268
31962,12709
30955,12436
32585,11777
31578,13353
31363,18422
31649,15039
31611,18444
32448,14722
32829,15543
31211,13698
33843,17783
31626,18088
31721,11916
31630,18082
31846,18070
31484,18344
31239,18301
31635,12528
32426,18689
31564,13052
31278,12414
35445,17252
31646,10862
33070,14505
31614,12715
31631,17117
31899,16118
31303,17847
31798,18841
31609,17807
31348,12395
31250,15569
31223,15382
31680,12463
31572,11925
31859,17609
31249,18163
32293,21762
32547,18183
32313,18035
31387,17753
31239,12508
31263,13095
31134,13659
31525,13723
31782,13057
31731,13201
31653,14580
32430,16810
32801,18810
32372,13109
31811,18728
31377,17933
31426,13381
33174,16756
31759,13282
32323,12931
31779,18677
31525,18049
30982,14690
31429,17937
31177,19023
30895,17194
31700,15717
31854,18529
31142,16616
31221,17624
31303,15431
31201,15483
30972,11614
32986,18498
31209,17703
31356,18224
31017,17467
30952,17578
31221,17326
31661,18011
31214,13465
31222,12356
31598,10950
37359,10751
32164,11471
31508,16378
32503,18390
31540,18091
30969,18488
32994,18065
31474,17782
31584,17793
31269,18128
32335,12315
31317,12106
32009,14545
31276,11529
31221,12880
31189,14735
31182,14474
30637,16631
32815,15329
31689,12681
31745,11147
31532,16068
32647,11939
31486,14648
31230,14597
31525,14516
31315,14457
31872,14413
32241,14408
30951,14364
31207,14314
31183,14882
31396,14345
30674,13868
30953,17034
31667,16522
30953,16274
31178,18608
33793,21692
32348,15881
31446,12287
31406,15642
31066,17950
31543,13731
38506,17129
47600,19114
36300,32155
32261,18626
33081,17946
31955,18064
32281,14269
32462,14484
37009,14552
33103,14980
33066,14914
30823,12099
31054,18966
31269,14611
32803,13391
33351,16989
32611,14818
32909,12028
40499,17965
52895,16340
32974,20541
31959,18827
31085,17429
31861,11480
31776,16141
32449,18185
37326,14774
34111,14425
34232,13357
33034,15872
33170,15273
32661,15016
31776,19633
33245,14316
32663,18790
34259,18509
32972,18008
32619,11969
32202,18579
32076,12128
31835,17942
32061,18049
31742,17826
32263,18325
32232,18277
32888,13250
33801,14217
31976,11706
32047,16885
32522,17168
32385,16201
32058,19634
32478,18722
32090,17498
32769,13025
33129,12806
32659,18033
36321,18279
32841,18559
31013,18201
31937,17830
31995,18463
32759,12916
32322,13184
32610,13739
32659,13214
31517,12768
32122,13066
32380,13694
31943,17048
31630,12631
31936,17965
31086,17742
30824,18876
30882,13139
31703,13649
50149,22065
38381,18755
32945,18445
37177,18627
33379,12839
33121,12551
31826,15292
53531,16309
31403,16097
33403,20047
32424,18531
36885,15870
31636,11796
63416,15441
32320,17783
31986,18374
32951,18023
31913,17819
39869,18017
31437,11292
31639,10960
45174,14741
35896,20911
35908,14444
31374,15436
31825,12628
39626,11548
31742,11527
31584,18324
31184,19107
31795,18539
41308,18927
31052,18230
31067,18080
31841,15077
31718,12957
31350,14331
31398,18371
31448,14815
32098,14363
33163,16746
31842,16882
43838,12649
32828,15748
32886,16465
31836,16228
31729,12276
30666,16464
31598,15947
35873,11037
32259,16211
31417,18679
31920,18975
46984,25666
33456,17611
34200,19393
31964,12593
31519,19808
31079,16742
30563,16406
30896,16039
31220,18549
30587,17418
32130,15631
30798,16286
31846,11964
31012,17649
30329,17933
30113,18174
46055,26152
32592,19286
30707,14734
30354,18043
30149,13409
30416,13334
30972,13050
30250,13114
31121,14102
30997,13076
31727,13956
30855,14722
30493,14317
30290,17397
31516,17456
30184,18078
55394,17375
46164,24048
32971,18079
30929,17649
31469,14169
30699,16599
30530,11821
31317,14408
30895,20853
30931,14064
31308,14754
30733,14396
33835,13753
30536,11940
30858,14327
30628,11783
30761,13941
30878,15074
29837,14300
30019,14224
30548,13353
30103,12005
30489,14063
30052,13293
30235,10580
31308,10102
31130,10401
29746,9965
30097,10027
30616,13269
30439,12704
30192,10399
30297,10136
30082,10182
36977,10248
31731,16759
29957,12043
31070,12339
30168,17335
30883,17454
30469,18557
30395,16878
31963,44297
42243,20131
31536,18364
31613,16081
31091,17627
30713,22535
31518,14015
31925,14814
31549,14844
30822,17757
32170,16117
30725,14311
32127,10828
31001,13847
30698,12502
30331,11709
30901,11394
31616,11327
32005,12028
30204,16016
30027,10804
30103,13217
30060,12992
30912,13465
32055,16158
29879,12187
30118,15709
31285,15708
30084,15855
30515,14869
29942,16286
29890,10883
30717,15686
31196,15510
30235,15951
30544,16249
30084,15665
31108,11411
29833,13199
30740,11552
49619,23733
39345,17724
31920,15066
31303,16990
30789,14570
30422,17397
30154,15776
35671,14541
30427,13830
29800,12033
30439,11350
29602,16122
29986,15700
29989,15771
31424,15704
31169,15621
30325,15916
29964,11649
29732,11282
29578,11941
29856,11628
30265,12021
29534,11602
30507,11731
31388,13931
29957,11450
30013,11404
30207,11860
30071,11541
30136,11460
31037,14688
31052,12998
31282,15490
30162,15825
30121,12374
29802,11865
29834,15803
32247,12211
31667,13272
30980,15214
30558,14021
30233,17119
49708,22734
37636,19042
31416,11347
30270,16465
30130,9980
29741,9968
30048,12342
30202,12508
30285,13467
30586,12025
30822,21657
30195,11272
30552,14596
33821,16953
32027,11657
30178,16282
30169,15736
30636,15752
29960,11317
30248,14945
30596,11961
34857,13230
30817,12826
32354,15283
29901,14543
31192,16169
29697,16146
29497,9880
30748,15937
30454,14229
29730,15784
29547,13226
29881,12755
29931,15736
30426,12372
29847,15969
29887,15865
29860,12819
30098,12592
29797,12518
31493,12530
48749,17604
36940,18160
31919,11368
31034,10362
30533,11018
30168,10377
30086,10372
29696,13028
29983,13067
30323,12342
30148,13991
30009,13660
29991,12013
30224,10594
29922,12884
30366,12817
29937,12675
30426,12917
30820,12828
30641,12727
30462,12557
30376,12911
29802,12650
30338,12635
44637,19902
31198,13049
31878,15753
30475,13854
29947,17218
30274,16055
30721,14705
54998,21192
37064,16572
31748,12425
30707,16853
30772,16643
31113,13258
31518,16072
30153,12861
29764,12997
30274,13245
30197,13246
30131,13073
29465,11156
30352,9778
30335,13657
30658,16100
30723,10793
30086,11022
30515,13282
29973,11220
30825,11114
29636,16071
29915,14514
30304,14282
32211,15815
30773,14486
29515,13630
29744,9816
30358,16180
29769,11341
29533,11447
32261,11514
30147,11382
29551,11063
29915,11467
58392,17252
30745,15864
30040,13022
30606,12853
30999,13329
30349,16304
44472,21785
52092,21786
30717,11486
30576,10646
30185,16700
31871,16359
30657,16101
31150,14919
30850,15897
48106,15526
43439,11726
31534,12730
30612,10979
30582,9788
32443,15264
31132,16837
30287,14309
30997,17017
30717,16237
30567,13984
32165,11384
31129,16116
30643,15673
30735,15886
31102,16672
56459,18545
30038,11939
30226,11748
30376,12051
30262,11681
30374,11702
30195,16349
30177,16189
30742,11195
30344,12981
30967,12129
44267,14438
34609,13098
32925,18798
30641,18322
31763,16548
31334,16668
30026,10956
31188,11519
31994,14521
43663,15883
30435,14094
31150,17542
30995,16165
30770,14396
30412,10869
31979,14464
31981,9635
31049,10248
30686,11524
29465,10475
30996,16660
31109,13729
29690,10565
30004,10290
29934,13052
29992,10302
34063,16521
43108,36774
31215,15653
29898,13225
29718,15581
29997,10534
31438,15953
31823,11362
31361,13023
30991,13347
31492,12726
30522,12780
29721,12521
30577,13466
30383,18298
32397,12647
29682,15624
31325,13551
32640,12768
30412,16813
30294,9959
30795,11398
30831,12911
30813,10295
30662,14743
30651,10469
30169,16313
29752,12638
30002,10274
30504,16344
30049,24412
29490,12621
30072,16318
31769,14898
31009,12021
30371,11175
30430,12317
30366,11243
33718,12261
30326,11885
31087,10942
30249,11895
30063,9987
30231,15227
30127,12403
29806,11367
30742,11619
30068,10877
30060,11493
32416,12621
31103,13683
32518,13317
30553,13617
30151,13711
30610,16033
30583,9959
30311,12752
31446,11453
30084,12351
29900,11803
29660,10780
29986,10627
30136,12961
29736,14082
30671,14390
31002,11376
31040,12850
30552,12971
30390,13179
31676,11702
30860,13389
30139,12033
30241,10014
29919,11791
29861,13250
30465,11965
30074,11641
29778,11111
30889,11504
30544,11343
29930,11324
32621,10766
31181,10359
29932,13999
30078,14371
30156,10262
29686,15910
29932,11623
29927,12118
34529,10944
30043,11959
29978,12164
30540,15903
29905,11268
30364,13705
29725,15925
30906,10930
31097,11159
29712,12284
30437,12165
29574,11024
29814,11207
30535,13756
29975,11772
29820,11537
30174,11048
29729,11358
29592,11227
30779,12324
30763,13154
30138,15317
30198,11259
31069,11407
30448,11125
29897,11276
30070,12891
30926,13046
29937,13128
29960,13708
49124,22848
45661,16914
34589,12267
30429,10397
30751,11838
30118,12450
31663,12859
29928,10081
29689,10873
30546,10552
30422,12163
29799,10111
29797,10617
29993,10046
31326,13146
30850,15734
30065,13828
30287,14272
30365,16693
30451,15930
30605,14746
30229,13552
30121,10544
30284,12628
29988,15571
36283,12997
30803,12724
30185,12968
29893,12698
30055,12993
30195,12926
30060,12634
30379,12368
30380,10520
30298,13026
30228,12528
30246,16179
30044,10564
30860,16106
29679,15965
30366,14971
31023,10679
30806,14511
30022,14906
30348,14375
29432,16602
30575,15725
31853,14054
30506,13399
31096,10514
30420,15618
30345,16507
29688,19683
30672,16148
30922,15902
29991,12311
29733,11491
32111,11331
29829,11289
29920,11343
29639,11249
29827,15695
29894,11184
30687,16172
29961,15446
30206,15618
29411,15637
29908,16258
29860,16308
29622,15476
29924,10233
29893,10273
30462,10208
30546,10314
30561,10806
29948,10581
30569,10254
30338,10354
37675,10936
30992,11783
30730,9823
31236,16254
30491,16528
30204,14622
30354,16621
30179,15903
30282,18614
30141,13886
30005,13774
31097,10527
30705,16194
29858,15909
30540,16502
30200,16072
30171,15586
30263,15517
29937,12451
30199,12172
30444,11405
30430,11799
29612,11706
30105,11306
30237,12019
30001,13868
30110,15570
30220,11491
30644,16224
30247,15856
30227,16432
30091,12430
30155,11483
30050,11561
29682,11416
30219,15565
30024,16673
30009,13262
30256,16015
30876,15199
30349,14923
30014,14170
29991,15521
30765,16492
30284,15491
47741,14202
36608,18068
33003,16660
30901,10004
30537,9728
30625,11983
30125,16558
30947,10633
29816,11684
34483,15784
29917,15685
31008,14098
30146,10978
30816,15752
31705,15928
30858,13211
30109,10051
30156,16259
30265,15877
30175,14456
30415,10557
29648,15667
30569,20700
30961,11486
49392,17243
30824,38772
45653,18592
36610,14810
31305,11022
30930,13320
32290,12996
30411,12542
37068,13002
37104,13434
30588,13123
30010,12551
30007,12552
29572,12873
30085,12611
29888,15420
32035,16746
29674,14318
30972,17942
31354,15957
30329,13723
29768,13712
29951,10629
29368,11687
29553,16514
30504,12398
31098,12434
32403,46839
48224,12014
29563,12132
29662,15191
42341,21980
36811,19008
32288,15395
32235,17820
32136,13248
31798,17713
32799,13350
41429,22291
30636,13536
48709,22968
45745,16122
35965,14313
31890,12551
33160,11805
31672,12060
52308,24545
29952,15936
30070,10727
31134,14248
30647,14224
31392,17401
30073,15705
30137,16657
47813,19891
29869,10944
30264,14438
29858,15844
30389,11667
29804,11442
30504,11872
30094,11842
33070,10993
30709,17539
32591,16708
30072,13745
30337,12824
30529,12576
44596,16445
56476,15964
30075,11850
30098,16551
30620,10903
32202,15707
31522,15571
32152,10670
48585,16736
32046,26398
30508,15688
31886,15596
30467,16320
30269,12188
30065,9970
31987,13401
31239,12191
30755,15201
29920,15147
30032,13995
39146,16404
31981,15608
30089,13883
29919,14036
34236,10744
31815,15829
30226,15590
31207,15693
30665,15661
29916,16662
29863,15389
33445,12331
30076,11515
30546,11808
30018,11811
30288,12092
30161,12486
30083,12616
30194,15417
29411,15937
31233,14350
30032,16175
30129,11426
30933,16221
48691,15496
30265,11568
32764,16933
31079,13456
30642,11839
30344,11751
31226,16682
30037,13337
31395,14980
38036,24579
40218,14296
30013,14861
30547,18281
30766,14266
30924,13690
30568,16101
29950,15113
30014,14665
29727,11134
30277,14466
29802,10773
30308,13681
30110,9723
29871,9443
30712,11713
29680,13356
30844,11643
30791,10311
29921,10584
29814,10045
31278,13771
30250,10245
30944,14208
29770,10814
30598,15559
34060,12669
31066,12564
30169,11276
29696,15696
30038,10384
30200,15752
30190,15913
30234,9720
30726,19500
30182,16231
29909,15490
30842,12980
29867,10463
29877,10850
29994,16232
29838,13162
29957,15872
29947,15532
29723,9748
29748,12112
29640,12331
30112,10160
29702,15577
30200,15277
30070,11921
29986,10778
30023,12593
30762,12031
30526,11103
29500,11584
30201,11322
29964,10312
29683,11379
30267,11595
30245,10524
30268,11712
29995,11352
30270,11095
29983,11540
29991,16551
30074,17369
29917,11391
31219,9544
30584,11905
30665,13077
30389,12330
29888,15840
29912,11332
30517,24657
30388,16743
29968,11634
37722,12322
31053,11966
30654,12099
30560,12760
30643,15962
30673,12191
30167,12355
30632,11254
29871,15602
30239,11359
29766,10871
29977,11202
31003,13556
29823,13782
29959,13186
30708,10324
30728,13079
30626,10345
30745,10207
30455,13789
30339,13034
30594,11115
30764,13609
30625,10400
30091,10256
30147,10386
30598,10968
29319,11361
31159,13517
30063,13023
29951,13357
49367,21379
35794,15431
31564,14488
30522,12726
40985,14941
33420,13601
31118,13024
31051,14003
30880,13209
30246,13514
30220,11312
29990,11193
30428,10820
31224,11608
30111,11562
30018,11170
30307,11207
29869,10307
30001,13036
30271,11493
29867,16166
35824,11319
31423,13199
32081,12212
30500,11642
30166,11515
30416,11390
30107,11464
30634,11933
30219,11212
29529,13125
29970,13345
30161,12698
29827,12869
30965,12897
30789,13187
30101,11416
30172,12159
30768,10139
30895,12057
29902,10286
30091,10700
30361,14924
30300,14277
30047,16921
30634,15112
30105,15998
30107,13686
30555,10469
30137,13685
30728,16526
29849,15805
30045,15595
30970,15675
31781,15699
30546,12523
30671,15734
30753,15549
30090,15359
30144,13095
30094,13225
30080,13614
30066,13032
29872,15752
29755,15593
30171,16152
29668,15785
29757,15924
30540,12676
30014,10631
30541,12483
30093,13160
29881,12927
30192,13021
29864,12794
29707,12533
30099,10960
30308,12469
29876,12861
34876,12774
30256,13042
29343,13602
30003,10792
30098,11669
29896,15655
31119,11820
30533,10828
32016,11115
31895,9493
30179,9415
29624,9295
30015,8980
29731,9617
30669,9666
29981,9833
30577,9235
30696,9086
29889,9210
30013,10431
30474,10455
30032,16387
31030,16531
30685,14951
30284,13895
30280,14101
30299,16009
30114,15487
29894,13814
30488,10037
30379,13630
30501,15925
30195,10298
30286,11251
29862,11366
30040,11454
30042,11098
30291,11232
31484,16022
29980,13138
30129,11696
30152,12778
29979,12577
29862,15953
30353,16221
29526,15638
29834,15893
35763,10721
29739,15720
30042,16008
30519,15541
36557,19293
32825,17661
33826,16916
32318,11724
33680,31308
33208,11488
33664,18575
32118,12771
31213,11350
30842,14628
31525,11609
31126,16454
31352,14919
30777,16262
31959,17653
31523,16109
31031,23190
31645,11698
31362,18187
30323,16040
30295,16118
30228,16074
30735,16966
31453,15962
31068,15664
31554,15673
30001,15680
30354,16306
31832,16684
30968,16451
32369,16525
30766,16268
31354,13473
33585,12566
31885,11738
30849,11698
30879,17641
31074,15108
30696,16746
31230,12769
30555,11631
32297,12167
60900,11999
59592,11402
29827,13343
30958,13807
31035,13694
30003,12049
30812,17045
32819,18835
30052,19890
29948,15041
32108,12033
37250,14617
30441,14189
31008,16686
30350,15670
30262,15804
30266,14086
30851,13337
57646,17564
41268,19772
33277,17183
31730,16603
38979,10743
33701,10311
30697,11977
30596,10952
30629,15915
30509,12143
29940,14016
30131,16274
31027,17157
30448,10539
30131,15659
30172,15951
30694,15753
31031,10682
30229,13038
30930,15996
30649,11395
30490,10318
30409,15604
30416,15756
29666,10952
30195,12826
30459,46503
31392,14700
30654,14157
30076,9831
29944,14222
30176,16106
30018,15197
30375,17571
30411,10682
30523,13219
31678,14629
32027,13198
31215,12863
30692,22827
34971,13044
36875,13540
31272,12911
30184,12737
30499,12870
30329,13973
30969,10782
30522,13074
31215,10933
31358,10343
31121,12591
32431,14716
30258,10323
30785,12682
31224,12328
31051,10741
29894,11304
30167,11167
30946,12080
29812,11084
30265,11922
29965,10647
29649,11055
54101,13443
51388,12953
31013,12856
31298,11503
30676,12963
30003,11841
29897,11890
29945,11145
29996,11927
29776,12203
30150,10174
30804,11760
29755,10544
29897,11101
30501,16761
29854,10753
30997,10211
43936,24676
29974,11696
30010,11598
29843,11590
30359,11239
30622,9972
30220,11374
30121,13587
57187,9982
37044,11921
30125,11728
29461,11584
30273,11883
30013,12482
30316,12377
31458,13018
31578,10432
30357,11840
30438,11419
29629,11282
31782,21956
29907,11504
31447,11642
30181,11485
29787,10326
30101,11141
30163,11858
29663,12804
30307,11335
30095,12118
29886,11732
31256,11483
30796,11662
35830,18681
29895,11462
30013,13070
29855,13118
30522,13052
29927,12595
30431,13304
30026,11448
29765,12738
30139,11304
30438,10960
30624,13657
30256,11078
29706,10885
30432,10083
29931,11213
29932,10940
29627,11175
29826,12274
33900,16955
30932,15255
31618,16556
31774,18154
32427,14590
30173,14478
29917,15043
30682,17170
30613,24872
31615,15840
31952,10948
30061,16022
30552,14889
35157,16382
31346,16345
29826,15951
30619,16201
29973,12078
30244,15953
30640,13033
31076,13979
30951,13106
30203,15654
30182,16834
31396,15892
30159,15922
31076,16317
31005,12842
30127,12646
30002,12297
30067,13045
29900,12912
30406,11905
29808,16576
30227,12743
30125,15503
46210,18355
44214,13522
35367,11563
32265,10972
31672,10761
30838,17189
31189,15578
30815,14853
31101,16801
30655,14890
31876,16862
30230,14103
30724,13656
45960,17865
34304,16407
34348,17613
31594,11791
31627,11868
32862,16480
30762,12237
33938,11927
51125,15847
38565,15533
34831,18974
33679,14187
32241,14404
31339,13844
39490,16625
32396,16455
32401,14965
31340,10996
33345,16442
32025,16654
31349,16226
31301,16752
32231,17012
30879,16908
31163,10879
31232,14076
31326,11560
32175,11884
31737,15377
31939,17690
31241,14787
31583,14926
32626,18324
31553,16640
31828,16909
31443,14689
32435,14401
31172,11526
31596,16946
31663,16772
32183,16511
31706,16615
31250,17226
30937,16696
31499,16940
31147,16518
31180,16552
31108,11763
32027,11850
31690,12804
33558,12147
31799,11762
31806,11964
31324,12006
31625,14515
32271,16646
31659,12232
32100,16306
31042,16469
31259,16436
31180,12022
31817,12506
31502,12043
30964,11785
30957,13417
46391,21985
35120,15825
32742,17434
31626,16431
32188,16117
31073,11414
30938,9798
31961,9898
30864,11580
30403,10409
31513,12399
31445,17800
30222,14140
30006,11031
31369,20747
31461,15860
31905,13187
31776,10799
31352,16490
31833,15755
30428,10523
30703,14591
30519,10927
31007,16191
30021,11481
30745,15445
30158,11645
30523,10689
30234,12870
30073,16065
29617,13315
30955,13318
31653,13297
31452,12998
29560,13252
31214,13253
30550,12727
30732,12752
29791,12399
29829,13237
29981,12939
30255,15813
30488,10168
30323,15950
31469,15810
32555,15342
30469,16531
29949,15995
31079,10904
32557,11125
30624,13342
30118,10946
31460,23814
31047,16880
32241,12476
30601,12393
31014,10604
31572,11703
30163,10887
30010,12234
30528,11732
30007,12372
38303,12687
32439,14499
31644,12021
31332,13149
33931,13778
30749,12343
31433,13764
30222,13226
30635,12784
30799,11263
30949,13083
38008,28136
30883,12346
29930,11270
30606,15728
30227,12261
30624,10336
29987,10237
30139,10905
29744,13980
31791,10230
30461,11212
29326,10286
30290,12236
30038,10408
30390,12813
30893,10934
30398,11623
29638,11708
30352,10873
30431,11673
30372,11842
31071,12938
30136,9756
37562,12079
30038,11616
31669,11105
30544,12384
30341,12983
30326,11688
29811,11053
30083,11049
31499,11457
30537,12686
30141,12323
29836,14202
30121,14003
37242,13923
46334,10647
30352,13856
30371,10722
29453,9819
30182,10761
29834,11049
30185,11326
30273,11170
29946,12352
29656,12303
30048,12267
58091,11193
30543,13726
29717,13934
29921,11335
30189,11820
30440,10757
30323,11533
29407,11027
29923,9936
30384,11029
29415,15482
29848,19818
53709,17077
44006,20626
30204,14050
29796,14159
30179,18025
30456,16162
29903,23461
30658,15065
42627,14364
33406,16861
30947,12478
33632,16231
33905,15801
34353,16191
29333,15894
31035,12790
30294,12960
30086,12775
29769,12660
29706,16556
30269,12783
29725,12431
30632,12856
30176,12947
30072,12433
35881,12399
30255,12553
29901,11206
29668,11049
29932,10713
29628,15809
29624,15896
30791,16132
